project_id,snapshot_month,ministry,sector,implementing_agency,state,original_cost_cr,planned_duration_months,elapsed_months,physical_progress_pct,financial_progress_pct,expenditure_cr,milestones_total,milestones_delayed,project_status,final_cost_cr,actual_duration_months,cost_overrun,time_overrun
PRJ-0601,2021-06,Ministry of Power,Power,SJVN,Uttarakhand,975.51,52,5,4.88,8.03,125.9,26,2,Ongoing,1588.51,68,1,1
PRJ-0601,2021-08,Ministry of Power,Power,SJVN,Uttarakhand,975.51,52,7,5.18,8.03,127.75,26,2,Ongoing,1588.51,68,1,1
PRJ-0601,2021-09,Ministry of Power,Power,SJVN,Uttarakhand,975.51,52,8,5.54,8.03,127.02,26,2,Ongoing,1588.51,68,1,1
PRJ-0601,2021-12,Ministry of Power,Power,SJVN,Uttarakhand,975.51,52,11,7.9,12.72,198.54,26,2,Ongoing,1588.51,68,1,1
PRJ-0601,2022-03,Ministry of Power,Power,SJVN,Uttarakhand,975.51,52,14,9.13,14.85,233.24,26,5,Delayed,1588.51,68,1,1
PRJ-0601,2023-02,Ministry of Power,Power,SJVN,Uttarakhand,975.51,52,25,19.76,30.61,473.57,26,7,Critical,1588.51,68,1,1
PRJ-0601,2023-05,Ministry of Power,Power,SJVN,Uttarakhand,975.51,52,28,21.83,30.61,478.21,26,10,Critical,1588.51,68,1,1
PRJ-0601,2023-06,Ministry of Power,Power,SJVN,Uttarakhand,975.51,52,29,26.33,38.19,597.66,26,9,Critical,1588.51,68,1,1
PRJ-0601,2023-09,Ministry of Power,Power,SJVN,Uttarakhand,975.51,52,32,26.33,38.19,612.19,26,9,Critical,1588.51,68,1,1
PRJ-0601,2024-02,Ministry of Power,Power,SJVN,Uttarakhand,975.51,52,37,41.27,65.26,1037.24,26,9,Critical,1588.51,68,1,1
PRJ-0601,2024-03,Ministry of Power,Power,SJVN,Uttarakhand,975.51,52,38,41.27,65.26,1028.96,26,14,Critical,1588.51,68,1,1
PRJ-0601,2024-10,Ministry of Power,Power,SJVN,Uttarakhand,975.51,52,45,44.34,69.13,1077.79,26,13,Critical,1588.51,68,1,1
PRJ-0601,2025-03,Ministry of Power,Power,SJVN,Uttarakhand,975.51,52,50,55.97,76.82,1205.54,26,17,Critical,1588.51,68,1,1
PRJ-0601,2025-04,Ministry of Power,Power,SJVN,Uttarakhand,975.51,52,51,55.97,76.82,1212.91,26,16,Critical,1588.51,68,1,1
PRJ-0601,2025-05,Ministry of Power,Power,SJVN,Uttarakhand,975.51,52,52,55.97,76.82,1207.27,26,15,Critical,1588.51,68,1,1
PRJ-0602,2024-08,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Andhra Pradesh,216.56,48,17,35.46,33.92,76.74,16,0,Ongoing,232.45,49,0,0
PRJ-0602,2025-02,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Andhra Pradesh,216.56,48,23,55.78,52.62,123.47,16,0,Ongoing,232.45,49,0,0
PRJ-0602,2025-03,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Andhra Pradesh,216.56,48,24,59.14,60.03,138.94,16,0,Ongoing,232.45,49,0,0
PRJ-0602,2025-05,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Andhra Pradesh,216.56,48,26,63.41,63.56,146.45,16,0,Ongoing,232.45,49,0,0
PRJ-0602,2026-01,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Andhra Pradesh,216.56,48,34,86.52,84.18,193.32,16,0,Ongoing,232.45,49,0,0
PRJ-0602,2026-11,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Andhra Pradesh,216.56,48,44,94.5,89.64,205.63,16,0,Ongoing,232.45,49,0,0
PRJ-0603,2021-06,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Himachal Pradesh,398.48,41,2,7.36,8.99,48.07,13,0,Ongoing,545.23,41,1,0
PRJ-0603,2022-01,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Himachal Pradesh,398.48,41,9,16.25,19.68,106.1,13,0,Ongoing,545.23,41,1,0
PRJ-0603,2022-02,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Himachal Pradesh,398.48,41,10,17.94,22.99,123.41,13,0,Ongoing,545.23,41,1,0
PRJ-0603,2022-08,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Himachal Pradesh,398.48,41,16,34.25,41.9,222.64,13,0,Ongoing,545.23,41,1,0
PRJ-0603,2022-09,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Himachal Pradesh,398.48,41,17,36.59,44.35,238.66,13,1,Ongoing,545.23,41,1,0
PRJ-0603,2023-01,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Himachal Pradesh,398.48,41,21,47.33,56.84,303.03,13,1,Ongoing,545.23,41,1,0
PRJ-0603,2023-07,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Himachal Pradesh,398.48,41,27,60.84,81.11,445.5,13,2,Ongoing,545.23,41,1,0
PRJ-0603,2024-05,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Himachal Pradesh,398.48,41,37,87.32,100.0,544.04,13,3,Delayed,545.23,41,1,0
PRJ-0603,2024-09,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Himachal Pradesh,398.48,41,41,87.32,100.0,545.23,13,2,Ongoing,545.23,41,1,0
PRJ-0604,2023-04,Ministry of Railways,Railways,DFCCIL,Jharkhand,839.99,58,1,6.73,6.57,56.38,29,0,Ongoing,872.61,55,0,0
PRJ-0604,2023-06,Ministry of Railways,Railways,DFCCIL,Jharkhand,839.99,58,3,8.75,8.61,73.76,29,0,Ongoing,872.61,55,0,0
PRJ-0604,2023-08,Ministry of Railways,Railways,DFCCIL,Jharkhand,839.99,58,5,10.44,10.37,91.13,29,0,Ongoing,872.61,55,0,0
PRJ-0604,2024-03,Ministry of Railways,Railways,DFCCIL,Jharkhand,839.99,58,12,19.68,19.99,170.02,29,0,Ongoing,872.61,55,0,0
PRJ-0604,2024-04,Ministry of Railways,Railways,DFCCIL,Jharkhand,839.99,58,13,20.93,21.38,185.31,29,0,Ongoing,872.61,55,0,0
PRJ-0604,2024-12,Ministry of Railways,Railways,DFCCIL,Jharkhand,839.99,58,21,37.54,37.95,321.82,29,0,Ongoing,872.61,55,0,0
PRJ-0604,2025-01,Ministry of Railways,Railways,DFCCIL,Jharkhand,839.99,58,22,39.8,38.88,330.91,29,0,Ongoing,872.61,55,0,0
PRJ-0604,2025-06,Ministry of Railways,Railways,DFCCIL,Jharkhand,839.99,58,27,54.47,51.88,445.4,29,1,Ongoing,872.61,55,0,0
PRJ-0604,2026-03,Ministry of Railways,Railways,DFCCIL,Jharkhand,839.99,58,36,77.22,77.48,662.56,29,1,Ongoing,872.61,55,0,0
PRJ-0604,2026-10,Ministry of Railways,Railways,DFCCIL,Jharkhand,839.99,58,43,82.19,77.48,666.12,29,0,Ongoing,872.61,55,0,0
PRJ-0604,2026-11,Ministry of Railways,Railways,DFCCIL,Jharkhand,839.99,58,44,87.41,84.06,722.75,29,0,Ongoing,872.61,55,0,0
PRJ-0604,2027-04,Ministry of Railways,Railways,DFCCIL,Jharkhand,839.99,58,49,91.29,92.5,791.42,29,1,Ongoing,872.61,55,0,0
PRJ-0605,2024-04,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Punjab,1330.67,50,6,9.2,11.21,174.54,12,0,Ongoing,1580.75,54,1,0
PRJ-0605,2024-06,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Punjab,1330.67,50,8,10.26,12.32,195.58,12,0,Ongoing,1580.75,54,1,0
PRJ-0605,2024-07,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Punjab,1330.67,50,9,11.57,12.46,192.05,12,0,Ongoing,1580.75,54,1,0
PRJ-0605,2025-02,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Punjab,1330.67,50,16,16.45,17.24,266.2,12,0,Delayed,1580.75,54,1,0
PRJ-0605,2025-03,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Punjab,1330.67,50,17,17.17,19.17,303.88,12,1,Delayed,1580.75,54,1,0
PRJ-0605,2026-05,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Punjab,1330.67,50,31,43.22,48.53,771.9,12,2,Delayed,1580.75,54,1,0
PRJ-0605,2026-08,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Punjab,1330.67,50,34,43.22,48.53,771.16,12,1,Delayed,1580.75,54,1,0
PRJ-0605,2027-04,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Punjab,1330.67,50,42,66.77,73.42,1143.09,12,4,Delayed,1580.75,54,1,0
PRJ-0605,2027-10,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Punjab,1330.67,50,48,81.83,85.63,1349.12,12,4,Delayed,1580.75,54,1,0
PRJ-0606,2023-08,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Haryana,464.07,42,10,21.95,21.84,103.33,10,0,Ongoing,479.7,44,0,0
PRJ-0606,2024-06,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Haryana,464.07,42,20,54.03,53.07,254.79,10,0,Ongoing,479.7,44,0,0
PRJ-0606,2024-10,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Haryana,464.07,42,24,67.18,66.01,314.18,10,0,Ongoing,479.7,44,0,0
PRJ-0606,2025-05,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Haryana,464.07,42,31,88.07,87.02,407.06,10,0,Ongoing,479.7,44,0,0
PRJ-0607,2022-09,Ministry of Power,Power,NTPC,West Bengal,25.0,19,1,5.14,5.87,1.59,5,1,Delayed,26.87,22,0,1
PRJ-0607,2023-01,Ministry of Power,Power,NTPC,West Bengal,25.0,19,5,13.43,15.25,4.04,5,1,Delayed,26.87,22,0,1
PRJ-0607,2023-02,Ministry of Power,Power,NTPC,West Bengal,25.0,19,6,15.72,18.5,4.85,5,1,Delayed,26.87,22,0,1
PRJ-0607,2023-04,Ministry of Power,Power,NTPC,West Bengal,25.0,19,8,21.91,25.2,6.71,5,1,Delayed,26.87,22,0,1
PRJ-0607,2023-05,Ministry of Power,Power,NTPC,West Bengal,25.0,19,9,25.8,28.14,7.45,5,1,Delayed,26.87,22,0,1
PRJ-0607,2023-06,Ministry of Power,Power,NTPC,West Bengal,25.0,19,10,30.95,36.35,9.67,5,1,Delayed,26.87,22,0,1
PRJ-0607,2023-08,Ministry of Power,Power,NTPC,West Bengal,25.0,19,12,41.91,48.29,13.08,5,1,Delayed,26.87,22,0,1
PRJ-0607,2023-09,Ministry of Power,Power,NTPC,West Bengal,25.0,19,13,43.4,50.19,13.14,5,1,Delayed,26.87,22,0,1
PRJ-0607,2023-10,Ministry of Power,Power,NTPC,West Bengal,25.0,19,14,58.41,61.63,16.34,5,1,Delayed,26.87,22,0,1
PRJ-0607,2023-11,Ministry of Power,Power,NTPC,West Bengal,25.0,19,15,60.85,64.17,16.87,5,1,Delayed,26.87,22,0,1
PRJ-0607,2023-12,Ministry of Power,Power,NTPC,West Bengal,25.0,19,16,61.87,70.96,18.55,5,1,Delayed,26.87,22,0,1
PRJ-0607,2024-01,Ministry of Power,Power,NTPC,West Bengal,25.0,19,17,61.87,70.96,18.83,5,2,Critical,26.87,22,0,1
PRJ-0607,2024-02,Ministry of Power,Power,NTPC,West Bengal,25.0,19,18,72.91,81.76,21.78,5,1,Delayed,26.87,22,0,1
PRJ-0607,2024-03,Ministry of Power,Power,NTPC,West Bengal,25.0,19,19,74.18,81.76,22.06,5,2,Critical,26.87,22,0,1
PRJ-0608,2024-07,Ministry of Power,Power,SJVN,Uttarakhand,602.53,55,15,26.03,25.47,155.27,13,0,Ongoing,611.62,57,0,0
PRJ-0608,2024-08,Ministry of Power,Power,SJVN,Uttarakhand,602.53,55,16,28.81,27.41,162.89,13,0,Ongoing,611.62,57,0,0
PRJ-0608,2025-05,Ministry of Power,Power,SJVN,Uttarakhand,602.53,55,25,52.68,50.3,309.78,13,0,Ongoing,611.62,57,0,0
PRJ-0608,2025-09,Ministry of Power,Power,SJVN,Uttarakhand,602.53,55,29,61.03,59.75,365.3,13,0,Ongoing,611.62,57,0,0
PRJ-0608,2025-11,Ministry of Power,Power,SJVN,Uttarakhand,602.53,55,31,67.38,63.35,378.12,13,0,Ongoing,611.62,57,0,0
PRJ-0608,2026-01,Ministry of Power,Power,SJVN,Uttarakhand,602.53,55,33,70.74,68.49,414.74,13,0,Ongoing,611.62,57,0,0
PRJ-0608,2026-03,Ministry of Power,Power,SJVN,Uttarakhand,602.53,55,35,75.53,71.58,428.85,13,0,Ongoing,611.62,57,0,0
PRJ-0608,2026-06,Ministry of Power,Power,SJVN,Uttarakhand,602.53,55,38,80.23,83.32,508.96,13,1,Ongoing,611.62,57,0,0
PRJ-0608,2026-11,Ministry of Power,Power,SJVN,Uttarakhand,602.53,55,43,85.87,84.33,519.54,13,0,Ongoing,611.62,57,0,0
PRJ-0608,2027-04,Ministry of Power,Power,SJVN,Uttarakhand,602.53,55,48,88.13,86.08,529.86,13,0,Ongoing,611.62,57,0,0
PRJ-0608,2027-07,Ministry of Power,Power,SJVN,Uttarakhand,602.53,55,51,92.82,89.49,547.25,13,0,Ongoing,611.62,57,0,0
PRJ-0608,2027-09,Ministry of Power,Power,SJVN,Uttarakhand,602.53,55,53,92.82,94.01,560.97,13,0,Ongoing,611.62,57,0,0
PRJ-0609,2022-04,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Telangana,25.0,25,3,5.56,8.23,2.52,8,1,Ongoing,31.41,38,1,1
PRJ-0609,2023-01,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Telangana,25.0,25,12,20.4,28.27,8.76,8,2,Delayed,31.41,38,1,1
PRJ-0609,2023-11,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Telangana,25.0,25,22,45.11,59.38,18.8,8,4,Critical,31.41,38,1,1
PRJ-0609,2023-12,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Telangana,25.0,25,23,49.07,68.98,21.45,8,5,Critical,31.41,38,1,1
PRJ-0609,2024-02,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Telangana,25.0,25,25,49.8,78.39,24.13,8,4,Critical,31.41,38,1,1
PRJ-0610,2023-05,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Tamil Nadu,562.51,61,7,5.69,6.54,39.71,20,1,Ongoing,621.52,76,1,1
PRJ-0610,2024-08,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Tamil Nadu,562.51,61,22,20.31,22.39,137.82,20,3,Delayed,621.52,76,1,1
PRJ-0610,2025-03,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Tamil Nadu,562.51,61,29,26.18,28.56,174.04,20,5,Delayed,621.52,76,1,1
PRJ-0610,2025-10,Ministry of Road Transport and Highways,Roads and Highways,NHAI,Tamil Nadu,562.51,61,36,39.45,41.65,251.33,20,4,Delayed,621.52,76,1,1
PRJ-0611,2022-10,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Himachal Pradesh,909.08,61,2,7.71,7.25,68.3,30,0,Ongoing,949.55,59,0,0
PRJ-0611,2022-11,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Himachal Pradesh,909.08,61,3,8.08,8.25,77.51,30,0,Ongoing,949.55,59,0,0
PRJ-0611,2022-12,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Himachal Pradesh,909.08,61,4,8.63,8.46,78.81,30,0,Ongoing,949.55,59,0,0
PRJ-0611,2024-10,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Himachal Pradesh,909.08,61,26,45.29,42.78,402.52,30,0,Ongoing,949.55,59,0,0
PRJ-0611,2025-03,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Himachal Pradesh,909.08,61,31,59.06,58.24,537.26,30,0,Ongoing,949.55,59,0,0
PRJ-0611,2025-05,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Himachal Pradesh,909.08,61,33,64.04,65.74,617.9,30,1,Ongoing,949.55,59,0,0
PRJ-0611,2025-08,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Himachal Pradesh,909.08,61,36,70.49,67.61,642.9,30,0,Ongoing,949.55,59,0,0
PRJ-0611,2025-09,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Himachal Pradesh,909.08,61,37,72.38,70.32,667.64,30,0,Ongoing,949.55,59,0,0
PRJ-0611,2026-01,Ministry of Petroleum and Natural Gas,Petroleum and Natural Gas,GAIL,Himachal Pradesh,909.08,61,41,77.91,77.04,719.63,30,0,Ongoing,949.55,59,0,0
PRJ-0612,2021-09,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Odisha,519.8,46,1,4.38,4.75,26.47,11,1,Ongoing,570.82,57,0,1
PRJ-0612,2021-11,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Odisha,519.8,46,3,4.9,5.58,31.24,11,1,Ongoing,570.82,57,0,1
PRJ-0612,2021-12,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Odisha,519.8,46,4,6.22,7.19,41.0,11,1,Ongoing,570.82,57,0,1
PRJ-0612,2022-11,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Odisha,519.8,46,15,16.73,19.45,110.85,11,1,Delayed,570.82,57,0,1
PRJ-0612,2023-07,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Odisha,519.8,46,23,28.82,33.68,190.9,11,2,Delayed,570.82,57,0,1
PRJ-0612,2023-08,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Odisha,519.8,46,24,30.81,36.6,207.9,11,2,Delayed,570.82,57,0,1
PRJ-0612,2024-04,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Odisha,519.8,46,32,47.83,55.82,319.4,11,3,Delayed,570.82,57,0,1
PRJ-0612,2024-09,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Odisha,519.8,46,37,52.9,61.17,348.45,11,3,Delayed,570.82,57,0,1
PRJ-0612,2025-02,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Odisha,519.8,46,42,65.81,70.42,405.42,11,4,Delayed,570.82,57,0,1
PRJ-0612,2025-03,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Odisha,519.8,46,43,70.39,77.08,440.5,11,6,Critical,570.82,57,0,1
PRJ-0612,2025-04,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Odisha,519.8,46,44,70.39,77.08,428.49,11,5,Critical,570.82,57,0,1
PRJ-0612,2025-06,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Odisha,519.8,46,46,74.43,80.29,457.44,11,5,Critical,570.82,57,0,1
PRJ-0613,2023-02,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,JNPT,Madhya Pradesh,91.48,34,1,7.49,7.33,6.63,11,0,Ongoing,91.53,36,0,0
PRJ-0613,2023-05,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,JNPT,Madhya Pradesh,91.48,34,4,11.98,11.39,10.25,11,0,Ongoing,91.53,36,0,0
PRJ-0613,2024-02,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,JNPT,Madhya Pradesh,91.48,34,13,39.01,37.64,34.55,11,0,Ongoing,91.53,36,0,0
PRJ-0613,2024-05,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,JNPT,Madhya Pradesh,91.48,34,16,50.5,47.52,43.9,11,0,Ongoing,91.53,36,0,0
PRJ-0613,2024-06,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,JNPT,Madhya Pradesh,91.48,34,17,57.24,56.29,51.35,11,0,Ongoing,91.53,36,0,0
PRJ-0613,2024-07,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,JNPT,Madhya Pradesh,91.48,34,18,61.52,58.86,53.07,11,0,Ongoing,91.53,36,0,0
PRJ-0613,2024-10,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,JNPT,Madhya Pradesh,91.48,34,21,76.08,77.38,69.63,11,0,Ongoing,91.53,36,0,0
PRJ-0613,2024-11,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,JNPT,Madhya Pradesh,91.48,34,22,76.08,77.38,70.38,11,0,Ongoing,91.53,36,0,0
PRJ-0613,2025-01,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,JNPT,Madhya Pradesh,91.48,34,24,83.03,85.75,78.55,11,1,Ongoing,91.53,36,0,0
PRJ-0613,2025-03,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,JNPT,Madhya Pradesh,91.48,34,26,86.53,85.75,78.71,11,0,Ongoing,91.53,36,0,0
PRJ-0613,2025-06,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,JNPT,Madhya Pradesh,91.48,34,29,87.59,88.55,80.6,11,1,Ongoing,91.53,36,0,0
PRJ-0613,2025-09,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,JNPT,Madhya Pradesh,91.48,34,32,96.38,97.01,88.25,11,1,Ongoing,91.53,36,0,0
PRJ-0614,2021-07,Ministry of Railways,Railways,RVNL,Kerala,432.93,43,4,7.83,9.54,47.61,21,0,Ongoing,501.88,58,1,1
PRJ-0614,2021-08,Ministry of Railways,Railways,RVNL,Kerala,432.93,43,5,9.17,10.72,52.69,21,0,Ongoing,501.88,58,1,1
PRJ-0614,2021-11,Ministry of Railways,Railways,RVNL,Kerala,432.93,43,8,11.88,11.81,59.14,21,1,Ongoing,501.88,58,1,1
PRJ-0614,2022-02,Ministry of Railways,Railways,RVNL,Kerala,432.93,43,11,11.88,11.81,59.69,21,2,Ongoing,501.88,58,1,1
PRJ-0614,2022-05,Ministry of Railways,Railways,RVNL,Kerala,432.93,43,14,16.38,18.46,91.09,21,1,Delayed,501.88,58,1,1
PRJ-0614,2022-08,Ministry of Railways,Railways,RVNL,Kerala,432.93,43,17,22.95,27.7,136.58,21,2,Delayed,501.88,58,1,1
PRJ-0614,2022-09,Ministry of Railways,Railways,RVNL,Kerala,432.93,43,18,24.21,28.21,141.28,21,3,Delayed,501.88,58,1,1
PRJ-0614,2022-10,Ministry of Railways,Railways,RVNL,Kerala,432.93,43,19,29.37,28.43,139.7,21,2,Delayed,501.88,58,1,1
PRJ-0614,2022-12,Ministry of Railways,Railways,RVNL,Kerala,432.93,43,21,32.55,35.27,178.25,21,2,Delayed,501.88,58,1,1
PRJ-0614,2023-02,Ministry of Railways,Railways,RVNL,Kerala,432.93,43,23,39.97,48.48,244.1,21,3,Ongoing,501.88,58,1,1
PRJ-0614,2023-04,Ministry of Railways,Railways,RVNL,Kerala,432.93,43,25,45.34,48.48,238.22,21,4,Ongoing,501.88,58,1,1
PRJ-0614,2023-07,Ministry of Railways,Railways,RVNL,Kerala,432.93,43,28,50.62,58.48,295.13,21,4,Delayed,501.88,58,1,1
PRJ-0614,2023-12,Ministry of Railways,Railways,RVNL,Kerala,432.93,43,33,70.09,81.11,398.04,21,7,Delayed,501.88,58,1,1
PRJ-0614,2024-01,Ministry of Railways,Railways,RVNL,Kerala,432.93,43,34,70.09,81.11,405.69,21,6,Delayed,501.88,58,1,1
PRJ-0614,2024-02,Ministry of Railways,Railways,RVNL,Kerala,432.93,43,35,72.45,81.11,396.57,21,5,Delayed,501.88,58,1,1
PRJ-0614,2024-04,Ministry of Railways,Railways,RVNL,Kerala,432.93,43,37,72.45,81.11,399.2,21,5,Delayed,501.88,58,1,1
PRJ-0614,2024-10,Ministry of Railways,Railways,RVNL,Kerala,432.93,43,43,82.48,81.11,410.64,21,6,Delayed,501.88,58,1,1
PRJ-0615,2021-12,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Rajasthan,1083.45,54,8,10.91,14.05,179.05,18,0,Ongoing,1295.8,53,1,0
PRJ-0615,2022-02,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Rajasthan,1083.45,54,10,13.89,20.01,253.48,18,0,Ongoing,1295.8,53,1,0
PRJ-0615,2022-09,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Rajasthan,1083.45,54,17,24.21,33.52,423.36,18,1,Ongoing,1295.8,53,1,0
PRJ-0615,2022-10,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Rajasthan,1083.45,54,18,25.45,34.64,452.94,18,1,Ongoing,1295.8,53,1,0
PRJ-0615,2023-02,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Rajasthan,1083.45,54,22,35.62,47.13,615.05,18,1,Ongoing,1295.8,53,1,0
PRJ-0615,2023-10,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Rajasthan,1083.45,54,30,52.94,72.65,922.27,18,2,Ongoing,1295.8,53,1,0
PRJ-0615,2023-12,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Rajasthan,1083.45,54,32,57.54,81.12,1047.74,18,2,Ongoing,1295.8,53,1,0
PRJ-0615,2024-02,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Rajasthan,1083.45,54,34,57.54,82.33,1051.31,18,3,Ongoing,1295.8,53,1,0
PRJ-0615,2024-04,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Rajasthan,1083.45,54,36,65.35,82.33,1060.52,18,2,Ongoing,1295.8,53,1,0
PRJ-0615,2024-07,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Rajasthan,1083.45,54,39,71.95,92.49,1186.8,18,2,Ongoing,1295.8,53,1,0
PRJ-0615,2025-02,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Rajasthan,1083.45,54,46,84.95,100.0,1259.94,18,3,Ongoing,1295.8,53,1,0
PRJ-0615,2025-03,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Rajasthan,1083.45,54,47,84.95,100.0,1265.43,18,2,Ongoing,1295.8,53,1,0
PRJ-0615,2025-04,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Rajasthan,1083.45,54,48,84.95,100.0,1260.62,18,3,Ongoing,1295.8,53,1,0
PRJ-0615,2025-07,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Rajasthan,1083.45,54,51,84.95,100.0,1295.8,18,5,Delayed,1295.8,53,1,0
PRJ-0616,2022-05,Ministry of Power,Power,NHPC,Chhattisgarh,32.88,30,2,8.86,8.74,2.97,10,0,Ongoing,34.38,29,0,0
PRJ-0616,2022-12,Ministry of Power,Power,NHPC,Chhattisgarh,32.88,30,9,28.7,28.38,9.52,10,0,Ongoing,34.38,29,0,0
PRJ-0616,2023-04,Ministry of Power,Power,NHPC,Chhattisgarh,32.88,30,13,49.67,50.64,17.14,10,0,Ongoing,34.38,29,0,0
PRJ-0616,2024-04,Ministry of Power,Power,NHPC,Chhattisgarh,32.88,30,25,90.01,93.04,32.23,10,0,Ongoing,34.38,29,0,0
PRJ-0617,2022-10,Ministry of Railways,Railways,RVNL,Uttarakhand,3876.13,84,1,7.01,7.1,263.74,30,0,Ongoing,3815.49,84,0,0
PRJ-0617,2023-01,Ministry of Railways,Railways,RVNL,Uttarakhand,3876.13,84,4,8.56,8.17,310.87,30,0,Ongoing,3815.49,84,0,0
PRJ-0617,2023-06,Ministry of Railways,Railways,RVNL,Uttarakhand,3876.13,84,9,11.33,11.65,433.58,30,0,Ongoing,3815.49,84,0,0
PRJ-0617,2023-07,Ministry of Railways,Railways,RVNL,Uttarakhand,3876.13,84,10,12.21,11.65,444.26,30,0,Ongoing,3815.49,84,0,0
PRJ-0617,2023-09,Ministry of Railways,Railways,RVNL,Uttarakhand,3876.13,84,12,13.46,13.71,517.96,30,0,Ongoing,3815.49,84,0,0
PRJ-0617,2023-12,Ministry of Railways,Railways,RVNL,Uttarakhand,3876.13,84,15,16.33,15.53,578.47,30,0,Ongoing,3815.49,84,0,0
